Word,Frequency
hit,4656
hitched,16
hitting,517
hockey,77
hold,5315
holder,725
holding,2512
hole,328
holiday,1263
holocaust,203
home,12011
homeless,317
hometown,205
honest,267
honiara,3
honor,716
hoolahan,2
hope,4029
hopeful,337
hoping,837
horizon,162
hormuz,23
horrific,482
horrified,86
horrifying,152
hose,41
hospital,6160
hospitalised,220
hospitalized,203
hossein,103
host,1877
hostage,8188
hosted,1130
hostel,96
hostility,947
hosting,654
hot,745
hotbed,47
hotel,2533
hour,6597
house,14381
housing,1587
houthi,1075
houthis,1361
huawei,112
hub,1101
huge,1669
hugely,82
human,7908
humanitarian,3575
humble,134
hunger,408
hunt,377
husband,2395
hush,364
hushed,11
hussein,296
hydroelectric,55
hydrogen,119
hydropower,175
hyun,19
id,295
idea,2213
ideally,22
identical,65
identification,506
identified,3434
identify,881
identifying,385
identity,2080
ideological,347
ideology,660
idf,1602
ignited,517
ignore,249
ii,1456
iii,806
ilahi,2
ilam,13
ill,422
illegal,3511
illegally,1013
illicit,301
illness,705
illustrated,51
illustrating,70
image,6719
imagery,283
imam,207
imbalance,146
imf,1977
immaterial,2
immediate,3176
immediately,3583
immense,479
immigration,4591
imminent,439
immunity,345
impact,4992
impacted,872
impartial,97
impassioned,7
impediment,27
impeding,41
imperative,136
implement,1088
implementation,746
implemented,937
implication,1186
implicit,43
imply,46
import,1829
importance,2867
important,3712
imported,362
imposed,1912
impossible,602
impressive,343
imprimatur,2
imprisoned,686
imprisonment,704
improve,1208
improved,557
improving,695
impunity,170
imran,3998
inability,255
inadvertently,164
inaugural,450
inauguration,1829
incapacitating,1
incarcerated,304
incest,36
inch,684
incident,12957
incite,203
inciting,365
include,3856
included,3727
includes,3067
including,29366
inclusion,538
inclusive,511
income,1001
incoming,961
increase,4176
increased,3106
increasing,2637
increasingly,2241
incredible,459
independence,2146
independent,2747
independently,485
index,636
india,17636
indian,11717
indicate,1196
indicated,2018
indicates,546
indicating,1024
indication,560
indicator,240
indicted,330
indictment,626
indirect,189
indirectly,109
indiscriminate,136
indiscriminately,72
individual,8196
indonesia,1028
indus,73
industrial,1087
industry,3763
inevitable,233
infant,192
infiltration,185
inflame,38
inflaming,40
inflation,1513
influence,4276
influencer,400
influential,716
influx,275
information,5377
informed,1938
infrastructure,3667
infrequently,3
inhabitant,160
inhuman,45
initial,2284
initially,2741
initiated,1064
initiation,31
initiative,2985
injured,5851
injury,3690
inked,84
inmate,540
innocent,658
innovate,35
innovation,1005
input,2512
inquirer,8
inquiry,1283
insecurity,290
inside,3443
insider,825
insight,584
insist,139
insisted,1040
insistent,16
inspector,487
inspiration,171
instability,945
instal,1
installed,300
instance,1157
instant,113
instead,2710
instigate,30
instinctive,14
institute,1950
institution,2492
instructed,816
instrumental,249
insufficient,289
insurgency,405
insurrection,165
integral,225
integrated,256
integrating,121
integration,276
integrity,841
intellectual,238
intelligence,5621
intended,1653
intense,1759
intensification,83
intensified,1499
intensifying,544
intent,665
intention,1319
intercept,262
intercepted,695
intercepting,110
interception,154
interceptor,157
interfax,60
interference,1075
interior,1519
intermodulation,4
internal,1981
international,16665
interruption,125
intersection,233
intervene,320
intervened,310
intervention,972
interview,4698
intolerant,8
introduced,1415
introducing,293
invaded,330
invader,83
invaluable,76
invasion,2693
invest,470
invested,352
investigated,573
investigating,1505
investigation,7406
investigator,1553
investment,3593
investor,1369
involve,583
involved,5237
involvement,2965
involving,2243
ipsos,65
iran,11057
iranian,3618
iraq,1474
iraqi,533
ire,111
ireland,1087
irgc,132
irish,516
irna,132
iron,544
ironclad,83
irrespective,125
isfahan,119
ishim,7
isi,1182
islamabad,5763
islamic,3214
islamist,1249
islampura,6
island,5028
islander,33
isle,84
ismail,899
isolated,745
isolation,345
ispr,415
israel,28569
israeli,20794
issuance,126
issue,11835
issued,5663
issuing,416
ist,1032
italian,1206
italy,1595
ite,11
item,1164
itinerant,6
itinerary,98
jagdeep,10
jail,2852
jailed,1130
jake,317
james,986
jan,705
january,5220
japan,3449
japanese,1469
jason,251
jat,4
javed,190
jayes,1
jeremy,273
jerome,65
jersey,705
jerusalem,1031
jet,2172
jew,453
jewellery,156
jewish,1547
jihad,427
jim,256
jinnah,187
jinping,1927
jinsong,1
job,4896
joe,5883
joel,67
johannesburg,93
john,1995
johnson,1194
join,1952
joined,1870
joining,749
joint,3535
jordan,1044
jordanian,219
joseph,256
journal,753
journalist,3369
journey,1723
jr,1641
judge,5006
juicyfields,2
july,5312
jump,185
junction,77
juncture,133
june,4179
jung,13
junior,285
junked,1
junta,589
justice,6476
justified,313
justify,265
justin,1419
kabul,947
kaghan,9
kahkonen,2
kailer,1
kamala,6777
kandahar,51
kappo,1
karachi,1944
karakoram,40
karate,5
karen,184
kashmir,904
kate,2417
kathrada,1
kazakhstan,368
keen,361
keeping,906
keir,1783
keiran,3
kejriwal,41
kenilorea,3
kensington,183
kept,1408
kerman,27
kerry,40
key,7932
khaama,50
khalil,412
khamenei,914
khan,9689
kharkiv,785
khartoum,177
khit,2
khmelnytska,1
khmelnytskyi,12
khomeini,47
khyber,1936
kicking,156
kidnapped,366
kidnapping,330
kill,1229
killed,16022
killing,6189
kilometer,1501
kilometre,1259
kind,2058
king,4968
kingdom,1495
kinzhal,25
kiselstein,1
kishida,277
kitchen,395
km,1169
kneel,31
knew,933
knife,911
know,6613
knowing,323
known,7271
knu,14
kohistan,6
konecny,2
korea,6594
korean,3983
kot,56
kotin,1
kp,487
kraken,7
kramatorsk,16
kristalina,25
kristina,20
kritenbrink,10
kudinov,1
kurdish,318
kurgan,11
kurilla,27
kyauk,14
kyiv,3463
labeling,293
labour,4525
labourer,239
lack,2838
lady,1487
lahore,1584
laid,688
lakhpat,24
lakshadweep,10
lame,27
land,3017
landing,1588
landmark,657
landmine,46
landmines,61
landscape,1222
landslide,1276
language,1493
lapse,162
large,3799
largely,1994
larger,1249
largest,4128
laser,275
lasted,479
lasting,1043
late,4901
later,8392
latest,4356
latex,4
latino,181
latvia,85
lauded,137
laudium,1
laugh,216
launch,3144
launched,5547
launching,959
laundry,28
laura,545
lavrov,211
law,14361
lawyer,3436
lay,471
layer,349
layerthe,2
le,3916
lead,5106
leader,20492
leadership,5068
leading,5787
league,2207
leak,487
lean,108
leaning,228
learnt,123
leave,3414
leaving,3457
lebanese,1782
lebanon,5610
led,8528
left,7863
legal,7196
legalization,61
legalize,40
legalized,39
legalizing,16
legally,603
legislation,1512
legislative,687
legislator,311
legislature,256
lehigh,24
leibensperger,1
leji,28
lender,337
lending,153
lengthiest,2
lengthy,364
lesbian,62
lesser,82
let,2849
lethal,420
letter,2357
level,4521
levelled,90
leverage,402
li,1146
liaison,44
liaoning,45
liberal,2092
liberated,84
libya,397
licence,224
lie,1455
life,12792
lifeless,68
lifeline,125
lifesaver,4
lifestyle,668
lifetime,268
lifting,313
light,2243
lightly,80
like,17588
likeliest,2
likely,5304
limit,1655
limited,2068
limpet,2
line,5156
link,1408
linked,2600
linking,397
list,3006
listed,606
literally,380
littering,19
little,2721
liu,251
live,3248
lived,879
lively,83
living,3289
liz,303
lloyd,317
lme,3
lobbying,112
local,10952
locally,207
located,2044
location,2805
lockdown,238
lodged,330
logan,42
logic,66
london,5927
lone,151
long,7189
longer,2310
longshot,7
look,3810
looked,848
looking,2128
loose,159
loosen,35
lori,39
lose,949
losing,1031
loss,3071
lost,4080
lot,3041
loud,346
loudspeaker,166
love,2445
loved,1021
low,1955
lowe,81
lower,1720
lowest,500
loyal,380
luce,3
luck,141
luckily,42
lunged,7
lunging,15
lurch,10
luxon,76
luxury,830
lying,574
machine,783
macroeconomic,210
macron,2306
madani,11
madrid,235
mae,63
magistrate,327
magnitude,665
mahawar,8
mahomed,6
mahzoom,2
mail,1250
main,3515
maintain,2378
maintained,1453
maintaining,1764
maintains,832
majali,1
majid,54
major,7717
majoritarian,4
majority,2993
makale,8
make,10470
making,5904
malakand,21
maldives,1220
maldivian,336
male,1516
mali,228
malice,43
malicious,319
mall,342
malnourished,37
malnutrition,191
malsha,11
mamlaka,5
man,7059
manage,923
managed,1497
management,1815
manager,970
managing,867
manasseh,5
manchester,319
mandate,976
mandokai,1
manhattan,682
manifesto,394
manila,590
manjot,1
manned,188
manslaughter,199
manuel,144
manufacturer,578
manufacturing,776
mao,458
march,4683
marcos,305
margin,630
marijuana,313
maritime,1380
mariyam,15
marjorie,109
mark,3985
marked,2034
market,3939
marketing,374
marking,1997
marriage,2149
married,1384
marry,253
marshal,93
marshall,72
martial,1129
martin,599
mass,2800
massacre,619
massive,2280
master,576
matato,6
match,859
matchup,54
math,159
matkovits,1
matriarch,4
matter,4303
mattera,1
matthew,618
mattress,94
maturing,27
maximize,80
maximum,1038
mayfair,19
mayhem,64
mayor,1818
mayoral,146
mccarthy,80
mccormick,40
mdp,48
mea,468
mean,3312
meant,1260
measure,5646
mecca,142
meddlesome,1
mediation,211
mediator,853
medical,4607
medicinal,34
medicine,800
mediterranean,413
medium,20662
meet,3822
meeting,10278
megacity,28
megapascals,1
megawatt,56
mehr,4
mehrabad,23
meloni,822
melting,107
member,13122
meme,826
memorabilia,43
men,5030
mengal,18
mental,1263
mention,688
mentioned,1977
mentioning,220
mercator,14
mercia,10
mercilessly,14
mere,329
merely,373
mess,148
message,4681
messaging,522
met,4439
metal,529
meter,724
method,691
metre,707
miami,309
michael,1134
microelectronics,29
middle,3839
middleton,997
mideast,128
midnight,521
midway,26
migrant,3377
mike,1260
mile,3365
milestone,536
militant,6924
military,32198
militia,642
million,15070
min,234
mind,874
minimizing,32
minimum,667
minister,30311
ministry,11439
minns,26
minor,1375
minority,3561
minus,104
minute,2068
mir,113
miro,1
misguided,62
mishal,4
misra,9
missile,9738
missing,2662
mission,3693
mistake,804
misto,1
misunderstanding,152
mix,444
mob,853
mobile,1170
mocking,169
mod,55
mode,121
model,1735
moderate,571
modern,1289
modernisation,101
modest,239
modi,3823
moe,36
moei,5
mofa,22
mohamed,515
mohammad,946
mohammadreza,2
mohammed,1688
moment,4026
momentum,558
monarch,492
monarchy,483
monday,10351
monetary,784
money,3680
monitored,405
monitoring,1244
montgomery,72
month,15974
moon,797
moore,216
moosa,28
morning,3689
morrison,46
mortar,228
mortgage,136
mosakhail,3
moscow,4564
mosque,1090
mossad,296
mother,3915
motif,253
motion,784
motivation,339
motive,480
motorbike,139
motorcycle,393
mound,47
mount,868
mountain,1101
mountainous,412
mounted,253
mourner,119
mouth,211
moved,2257
movement,3946
moving,1632
mozambique,96
mp,1848
mr,535
mrat,5
msc,56
mud,224
muhammad,2209
muhari,27
muhlenberg,1
muizzu,736
mujahid,162
mukherjee,3
multilateral,227
multilayered,3
multiple,4794
mundane,20
municipal,238
munu,3
murad,57
mural,93
murder,2944
murdered,490
murderer,229
murky,48
musakhel,11
muscular,71
music,1221
muslim,2912
mutual,1166
mv,79
myanmar,1609
myawaddy,51
na,470
nabi,27
naing,27
najibullah,6
named,2465
naming,339
naomi,75
naran,2
narendra,1120
narrow,531
narrowed,56
narrowly,322
naseebullah,1
nation,13245
national,20655
nationalism,193
nationalist,785
nationwide,1392
natural,1511
nature,1735
naushki,9
nautical,126
naval,1578
navigate,507
navigates,148
navigating,290
navigation,283
navy,1902
nca,63
near,7980
nearby,2118
neared,57
nearing,122
nearly,5684
nec,27
necessary,2665
necessitates,25
necessity,462
nee,10
need,10994
needed,2289
negative,849
negev,13
negligence,126
negotiating,563
negotiation,3635
neighbour,951
neighbourhood,639
neighbouring,1004
neighbourly,14
nerdy,3
net,986
netanyahu,6636
netishyn,1
network,3004
networking,21
neutral,434
neutralised,66
neutralize,93
neutralized,90
neutralizing,12
new,38721
newborn,172
newfound,69
newly,1024
news,13981
newsletter,18
newspaper,1685
nh,671
nhl,15
nice,432
nichols,102
nick,176
nigel,255
niger,230
night,4805
ning,209
noise,269
noncitizen,24
noon,227
normal,1004
normally,321
north,10227
northampton,32
northeast,727
northern,4727
northernchernihiv,1
northwestern,887
nose,232
nosedived,13
noshki,88
notable,1012
notably,970
noted,4274
notice,1044
notifying,38
noting,1817
notorious,358
november,4854
nowadays,60
nsw,76
nuclear,6788
number,8211
numerous,2355
nurse,480
nurtured,20
nushki,6
oath,474
obituary,25
object,738
obligation,696
obscurity,14
observed,910
observer,672
obstacle,486
obstructed,67
obstructing,145
obstruction,154
obvious,336
occasion,824
occasional,152
occupation,778
occupied,1052
occupy,131
occupying,175
occur,527
occurred,4062
occurs,314
ocha,79
october,7657
oecd,8
oettinger,2
offence,751
offender,407
offense,340
offensive,2993
offer,2779
offered,1918
offering,1443
office,11958
officer,7137
official,26102
offset,131
oil,2953
olaf,452
old,2611
older,714
oldest,495
oleh,87
oleksandr,177
olsen,20
omaima,1
oman,270
omar,512
onboard,257
ongoing,7541
onion,170
online,4392
onslaught,133
onward,58
onwards,60
open,4078
opened,1843
opening,1353
operate,892
operates,524
operating,1848
operation,10453
operational,1329
operative,569
operator,679
opinion,1591
oppo,4
opponent,1327
opportunity,3055
oppose,504
opposes,294
opposite,298
opposition,5836
optical,60
option,1330
orban,294
orbit,544
orchestrated,367
ordeal,294
order,7349
ordered,2365
ordering,280
ordinary,442
ordnance,101
orenburg,6
organisation,3298
organization,3422
organizational,23
organized,691
organizing,189
origin,1181
original,897
originally,771
osborne,19
ostensibly,105
oust,132
ousted,890
outage,884
outcome,1455
outfit,647
outlaw,57
outlet,1530
outline,365
outlined,593
outlook,404
outpost,187
output,174
outrage,1022
outraged,112
outscored,1
outside,4615
outsider,269
outstanding,305
overall,1085
overcome,348
overcoming,91
overnight,1476
overrun,78
overseas,1012
oversees,251
overshadowed,202
overshadowing,49
oversight,578
overtime,75
overture,86
overturn,358
overturned,390
overturning,103
overview,79
overwhelmingly,172
owed,120
owner,1724
ownership,442
owns,415
pa,237
pacific,1554
package,1418
packed,377
pact,480
page,1131
pahad,1
paid,1632
pain,1017
pained,24
painful,267
pair,522
pakhtunkhwa,1886
pakistan,24969
pakistani,5388
palace,1871
palestine,1039
palestinian,10310
panel,792
panoramic,12
paper,1129
paradigm,22
parallel,430
paramedic,137
paramilitary,630
pardon,660
parent,3042
pares,1
park,2231
parliament,5031
parliamentary,1708
parnpree,5
partially,414
participant,699
participated,713
particular,1073
particularly,6469
partly,417
partner,3688
partnership,1945
party,23925
pas,950
passed,2248
passenger,5026
passing,923
passive,61
past,6976
path,1829
patient,1670
patrick,226
patriot,393
patriotic,111
patrolling,238
patronizing,9
paucity,3
paul,678
pave,237
pay,2787
paying,680
payment,1681
peace,7090
peacefully,356
peacekeeper,246
peacetime,15
pedley,3
pen,522
penalty,877
pending,608
penetrated,36
penguin,36
penned,44
pennsylvania,1844
pension,390
pentagon,982
people,43394
perceived,928
percent,2200
percentage,496
perception,584
performance,1751
peril,65
period,3046
permanent,1872
perpetrator,966
persian,105
persist,388
persisted,259
persistent,483
persists,120
person,5473
personal,3663
personnel,3612
persuade,178
persuading,31
pervomaiske,1
peshawar,859
peter,531
petro,193
petropavlovsk,4
pew,109
pharmaceutical,248
philadelphia,364
philanthropist,119
philip,258
philippine,2952
phone,2562
phony,22
photo,6709
photograph,752
photographer,301
phrasing,16
physically,334
phyu,5
pick,938
piece,1120
pile,187
pilot,1901
pim,8
pin,137
pirate,54
pitch,196
pitting,20
pittsburgh,115
pivot,132
pivotal,819
place,8948
placed,1422
plague,81
plain,263
plan,9906
plane,3585
planned,2444
planning,1639
plant,1675
plantation,59
planted,182
platform,5213
plausible,67
play,2247
played,1863
player,963
playing,947
playoff,13
plea,814
pleaded,913
pleased,272
pledge,724
pledged,1579
pledging,289
plummeted,102
plunge,88
plunged,446
pm,8146
podcast,874
point,5343
pointed,1828
pointing,687
poland,865
pole,199
police,22045
policeman,445
policewoman,15
policy,10993
political,17495
politically,1001
politician,2038
politics,3029
poll,5021
polling,952
pollution,649
pontiff,132
ponzi,10
poor,1202
poorer,67
pope,1105
popular,2169
popularity,720
populated,537
population,3732
populist,271
populous,220
porn,226
port,3062
portion,660
porton,1
portuguese,95
pose,1439
posed,790
position,5916
positioning,297
positive,1674
positively,209
possessed,101
possibility,1743
possible,4202
possibly,730
post,11365
posted,3664
poster,270
postseason,4
potential,8253
potentially,2488
pound,1079
poured,202
poverty,716
power,12064
powerful,2395
practical,372
practice,2158
praise,368
praised,1447
praising,289
prayer,996
praying,183
prc,251
precarious,205
precariousness,1
precaution,302
precautionary,188
precedent,364
preceding,99
precision,307
predecessor,595
predicted,625
predominantly,385
preecharush,5
preference,399
preferred,286
pregnancy,246
pregnant,484
preliminary,701
premier,1477
premise,437
preparation,821
prepare,800
prepared,1488
presence,3116
present,2794
presented,1112
preserving,192
presided,154
presidency,1874
president,41372
presidential,7470
press,6035
pressed,393
pressing,522
pressure,4705
pressured,172
pretext,137
pretoria,33
prevail,124
prevailed,59
prevailing,155
prevent,3420
prevented,514
preventing,718
previous,4776
previously,4844
price,3053
priced,83
pricing,205
primarily,1243
primary,1832
prime,15545
prince,6084
princess,2520
principle,1331
prior,1132
priority,1692
prison,4375
prisoner,2886
privacy,549
private,3736
privately,325
prize,1039
probably,1295
probe,1044
problem,2964
procedure,1043
proceeding,1184
processing,403
proclaiming,39
produced,620
product,2220
production,1822
professional,1696
professionalism,70
professor,1423
profile,770
profit,585
programme,2333
progress,2044
progressive,662
prohibited,489
prohibiting,197
project,5336
projected,467
prolonged,746
prominence,211
prominent,1845
promise,1621
promised,1334
promising,571
promote,1115
promoter,44
promoting,944
prompt,288
prompted,1231
prompting,1505
promptly,344
prone,187
pronounced,280
proof,419
propellant,11
propelled,99
property,2853
proponent,125
proposal,3214
proposing,151
prosecution,1439
prosecutor,3379
prospect,899
prosperity,632
protect,3596
protected,614
protecting,1150
protection,2732
protest,10604
protester,4359
protocol,488
proudly,147
prove,547
proved,368
proven,346
provide,4110
provided,3019
provides,793
providing,2310
province,6344
provincial,1066
provision,732
provoking,104
proxy,488
psychological,423
pti,5939
pubg,54
public,15613
publication,398
publicly,2010
published,2040
pull,513
pulled,779
pulling,234
pump,176
punish,204
punished,212
punjab,2068
puppet,159
purchase,699
purpose,1552
pursued,395
pursuing,666
push,2233
pushed,1294
pushing,1153
putin,6644
putting,996
pyongyang,708
qassem,234
qatar,1851
qiang,325
quake,528
quality,1167
quarter,915
quds,94
queen,2184
queenland,1
queensland,177
quell,141
quelled,26
question,5000
questioned,1533
questioning,1129
quetta,623
queued,16
quick,652
quickly,2805
quite,870
quota,891
quoted,2823
rabbani,4
race,3218
racial,417
radar,658
radio,988
raf,103
rafael,162
rafah,2457
raid,1566
raided,328
rain,2563
rainfall,1110
raise,1910
raised,4186
raisi,677
raising,1924
rakhine,232
rally,4221
ramaphosa,130
ramp,236
rampage,232
rampant,183
ramzan,54
ran,855
randall,28
random,170
range,1933
ranger,354
rank,1110
ranking,323
ransom,140
rape,1525
rapid,1095
rapidly,940
rare,1922
rasheed,94
rashtra,7
rate,2972
rating,606
ray,137
raze,4
reach,2870
reached,3161
reaching,1296
react,290
reaction,1688
reactor,462
read,3145
reader,121
readiness,667
reading,590
ready,2312
reaffirmed,718
real,2956
realised,205
realized,186
really,2902
rear,319
reason,3192
reasonable,331
reasoning,121
reassigning,2
rebalancing,3
rebel,2745
rebound,51
rebuilding,303
rebuke,128
recalled,849
recede,46
received,4818
receiving,1572
recent,13126
recently,4974
reception,433
reckless,261
recognised,545
recognition,950
recognizes,120
recognizing,184
reconstruction,427
record,4269
recorded,1576
recording,510
recounted,595
recover,501
recovered,949
recovering,317
recovery,1370
recreational,146
recuperate,8
red,3217
redirected,80
reduce,1792
reduced,1189
reduces,138
reducing,948
reference,1051
referred,1419
referring,1526
refers,256
reflected,511
reflecting,1002
reflection,379
reflects,1179
reform,3174
refrain,350
refuelling,28
refuge,587
refugee,2766
refusal,490
refusing,332
regain,282
regaining,85
regains,14
regarded,312
regarding,3724
regardless,544
regime,2426
region,12818
regional,4566
regionwide,3
registered,1048
registering,84
registration,441
regret,665
regrettable,124
regrettably,48
regular,1200
regularly,807
regulation,1532
regulatory,601
rehana,73
reign,202
rein,177
reinforce,316
reintroduction,34
reiterated,1561
reject,720
rejected,2037
related,2824
relation,5378
relationship,5033
relative,1250
relatively,677
relax,95
relaxation,40
relaxing,75
release,6563
released,6145
releasing,456
relevant,629
reliable,416
reliance,451
relief,1742
religion,604
religious,3108
relocate,273
reluctant,176
relying,315
remain,6050
remained,3110
remaining,1974
remains,8148
remark,3428
remarkable,548
remarked,915
rematch,55
remedy,89
remember,602
remembered,192
reminder,610
reminiscent,195
remote,784
remove,1454
removed,1682
removing,553
rendered,124
renew,179
renowned,604
renting,23
reopened,329
reopening,401
rep,121
repaid,47
repatriate,123
repatriation,334
repeated,1141
repeatedly,2306
repeating,162
repelled,64
repercussion,263
replace,940
replicating,31
report,19746
reported,18064
reportedly,4843
reporter,3174
reporting,1090
represent,882
representation,606
representative,5243
represented,557
represents,990
reprisal,104
reproductive,242
republic,2037
republican,7081
reputation,776
request,3046
requesting,418
require,1043
required,1868
requirement,890
requiring,590
rerouted,26
rescue,2455
rescued,860
rescuer,454
research,2947
resemblance,78
reservation,292
reserve,1066
reset,236
resettlement,101
reside,105
residence,1803
resident,6911
residual,12
resign,540
resigned,888
resilience,933
resistance,1322
resisting,186
resolute,209
resolution,1898
resolve,1224
resolved,354
resolving,344
resonate,170
respect,2320
respecting,153
respective,333
respond,2091
responded,2522
respondent,244
responder,432
responding,710
response,9015
responsibility,2930
responsible,2933
responsibly,62
rest,1423
restart,175
restive,467
restrain,57
restraint,397
restrict,431
restricted,630
restricting,325
restriction,2256
restructuring,273
result,5103
resulted,2863
resulting,2097
resume,981
resumed,633
resumption,228
resurfaced,180
resurgence,326
retained,164
retaliate,277
retaliation,1166
retaliatory,941
retired,759
retirement,543
retiring,78
retreat,324
retreated,90
return,6932
returned,2372
returnees,13
returning,1416
reuters,3421
revamp,49
reveal,666
revealed,4092
revelation,627
revenge,535
reverse,376
reversed,197
review,2069
reviewed,340
revoking,76
revolution,548
revolutionary,598
revolving,28
reward,343
reza,84
rhetoric,999
ria,158
ribbon,45
rich,795
ride,351
ridicule,67
ridiculing,26
rife,164
rifle,476
right,16363
rigid,81
rigorously,8
rini,1
rio,326
riot,1318
rioter,261
rip,100
ripple,171
rise,2691
risen,451
rishi,1076
rising,2522
risk,5723
risked,100
risking,87
risky,172
rival,1524
river,2246
riverside,43
rnc,114
road,4005
rob,135
robber,136
robbery,222
robertson,32
robs,11
robust,616
rocha,24
rocked,250
rocket,3042
rod,103
roe,109
roger,91
rogov,6
rohan,4
role,8574
rolled,217
rollover,62
rome,608
ronnie,46
room,2059
rope,78
rose,888
roster,51
rough,217
roughly,860
round,1724
route,2416
row,720
royal,6662
royalty,147
rsf,421
rubble,518
ruchir,7
rugby,100
ruined,67
rule,4989
rulebook,5
ruled,1419
ruler,557
ruling,3974
rumbling,15
rumor,811
rumour,400
run,3086
running,2851
rural,786
rush,268
rushed,636
rushing,184
russia,19152
russian,13441
rust,42
rwanda,889
ryan,313
sacrificed,89
saddam,54
saddened,186
saeed,332
safe,2718
safeguard,831
safety,5966
saga,139
said,125215
saint,205
sake,299
salary,604
sale,1810
saleem,98
salman,485
salute,280
samba,26
samer,5
samuel,142
san,1159
sanandaj,6
sanction,3538
sandringham,381
sarabjit,14
sarah,332
sarfaraz,81
sarfraz,53
satellite,2310
satisfaction,177
saturday,9332
saudi,3214
savagely,17
save,1195
saved,460
saving,591
saw,3598
say,12174
saying,11162
sbti,8
scam,643
scandal,1055
scanned,18
scar,122
scene,3009
scenic,152
sceptical,88
schappell,4
schedule,709
scheduled,2905
scheme,937
schnecksville,1
scholz,954
school,7562
schoolteacher,30
schwarzman,7
science,1459
scientist,1180
scmp,171
score,927
scoring,51
scott,838
scramble,85
scrambling,233
scranton,16
screaming,244
scrutiny,1437
scud,3
sea,5060
seal,164
sealed,244
search,2667
searched,255
searching,492
season,1297
seasonal,185
seat,3226
seattle,189
second,7471
secret,2201
secretary,6795
secretly,257
sector,3406
secular,137
secure,2791
secured,1423
secures,91
securing,1277
security,25738
seeing,1098
seek,3431
seeker,578
seeking,3180
seeler,1
seema,19
seemingly,579
seen,8193
seized,1844
seizing,310
seizure,382
seldom,33
selflessness,14
sell,746
senate,2177
send,1588
sending,1372
senior,5479
sense,1359
senseless,77
sensitive,1186
sensor,107
sent,3837
sentence,2366
sentenced,1794
sentencing,578
sentiment,1204
seoul,1040
separate,2330
separation,337
separatist,1395
september,3837
serf,1186
sergei,245
series,3016
seriously,1051
seriousness,198
sermon,80
serve,1986
served,2665
service,11768
servicemembers,22
serving,1781
servitude,1
session,1615
set,8954
setback,618
setting,1327
settlement,1127
settling,88
seven,3805
seventh,262
severe,3803
severely,828
severity,327
sexual,2724
sexually,520
shader,13
shadow,954
shah,767
shall,281
shane,25
shanghai,1070
shangla,28
shape,754
shaping,537
shaposhnikov,1
shapps,69
share,2857
shared,5955
shareef,12
sharia,140
sharif,3020
sharing,1367
sharma,328
sharply,519
shattered,258
sheet,257
shehbaz,1830
shekel,83
shell,506
shelled,64
shelling,469
shelter,1485
sheltered,74
shenzhen,212
sheriff,581
sheva,14
shi,42
shield,510
shift,3208
shifted,752
shifting,619
ship,3585
shipping,1033
shiraz,12
shiuna,19
shivdeep,1
shock,1009
shocked,741
shocking,748
shoe,216
shook,231
shoot,333
shooting,2676
shootout,145
shop,873
shopper,130
shopping,446
shore,421
short,1777
shortcoming,92
shorter,177
shortly,1945
shot,3470
showcase,369
showcased,169
showed,3650
showered,36
showing,2201
shown,1048
shrank,27
shrapnel,122
shrewsbury,2
shumkov,3
shut,1160
shutout,2
shuttered,94
siamese,3
sibling,294
sichuan,129
sidelining,33
siding,77
sign,3093
signal,1433
signaling,410
signalling,169
signature,427
signed,2408
significance,852
significant,11155
significantly,2044
silence,919
silent,480
silently,40
silvia,23
similar,4133
similiar,2
simon,285
simplify,39
simply,900
sincerely,131
sincerest,16
sindh,831
singh,1671
single,1892
sinha,18
sinwar,1284
siren,277
sister,1211
site,4201
sits,248
sitting,1030
sittwe,22
situated,578
situation,8347
sixth,348
size,881
skepticism,302
skill,666
skull,156
sky,1169
slap,99
slate,52
slated,175
slaughtered,51
sleep,529
sleeping,418
slew,94
slightly,418
sling,50
slip,120
slipped,84
slot,86
sluggish,115
small,3334
smart,429
smartphone,64
smartphones,85
smith,622
smoking,265
snap,540
snatched,93
snub,81
snyder,22
soar,53
soared,301
soaring,308
soccer,267
social,15346
socialism,117
societal,425
society,2470
sogavare,16
soil,838
solar,635
soldier,4930
soleimani,123
solemn,120
solid,289
solidarity,952
solo,378
solomon,81
solution,1680
solve,333
somali,138
somalia,209
somaliland,23
somewhat,170
son,4574
soon,2845
sooner,149
soontornlekha,2
sop,9
sophie,53
sophisticated,319
sorrow,264
sort,427
sot,47
sought,2588
sound,944
sounded,263
source,6410
south,12781
southeast,990
southern,6401
southwest,751
southwestern,998
sovereign,554
sovereignty,1652
soviet,807
sowing,63
space,4505
spain,999
span,403
spanish,521
spanned,106
spark,375
sparked,3191
sparking,893
speak,1402
speaker,1582
speaking,2588
special,3597
specialises,40
specie,547
specific,2140
specifically,885
specify,333
spectacular,139
specter,42
speculation,1707
speech,4525
speed,1157
spend,812
spending,2459
spent,1900
spill,199
spillover,60
spina,1
spiral,132
spiraling,62
spirit,870
splashing,13
split,598
spoil,26
spoke,2515
spoken,721
spokesman,2575
spokesperson,6065
spokeswoman,368
sporadic,125
sporting,162
spot,868
spotlight,454
spouse,510
sprawling,259
spread,2501
spreading,977
spree,134
spring,673
squabble,13
square,1430
srettha,104
ssg,2
stab,94
stabbed,457
stabbing,579
stabbings,52
stabilisation,28
stabilise,136
stability,2603
stable,1146
staff,4480
stafford,2
stage,2407
staggering,286
stake,820
stakeholder,300
