Article Title,Article Link,Article Text,Article Summary,Article Image
Supreme Court Rejects Wife’s Maintenance Plea,https://timesofindia.indiatimes.com/india/couple-equally-placed-supreme-court-denies-wife-maintenance/articleshow/119320998.cms,"Representative photo (AI-generated image)

NEW DELHI: Noting that a woman who is employed and holds the same post as her husband and can take care of herself independently, Supreme Court has turned down her plea seeking maintenance from her estranged husband.A bench of Justices Abhay S Oka and Ujjal Bhuyan refused to grant relief to the woman who is working as an assistant professor and sought maintenance from her husband. ""Both the first petitioner and respondent (husband and wife) are holding the same post of an Assistant Professor. No case for interference is made out in exercise of our jurisdiction under Article 136 of the Constitution of India. The special leave petition is accordingly dismissed,"" the court said in its brief order.The bench was hearing a plea of the wife seeking maintenance but her plea was opposed by her estranged husband who alleged that she did not need maintenance as she was earning herself. Opposing her plea, advocate Shashank Singh, appearing for the husband, told the court that she was earning around Rs 60,000 per month and both of them were holding the post of the same grade.But the wife pleaded that she was entitled to maintenance and the wife's earning capacity and qualification cannot automatically absolve the husband of his obligation to provide maintenance. She told the bench that her husband was earning around Rs 1 lakh per month. As there was dispute over their monthly salaries, the court had directed both of them to place before it the salary slip of the last one year.Wife approached the apex court after her plea of maintenance was rejected by Madhya Pradesh HC and a trial court.","A bench of Justices Abhay S Oka and Ujjal Bhuyan refused to grant relief to the woman who is working as an assistant professor and sought maintenance from her husband. ""No case for interference is made out in exercise of our jurisdiction under Article 136 of the Constitution of India,"" the court said.","https://static.toiimg.com/thumb/msid-119321439,imgsize-64412,width-400,resizemode-4/119321439.jpg"
Watch: Ex-Bengal BJP chief Dilip Ghosh threatens to 'choke' woman who confronted him,https://timesofindia.indiatimes.com/india/watch-ex-bengal-bjp-chief-dilip-ghosh-threatens-to-choke-woman-who-confronted-him/articleshow/119329576.cms,"Dilip Ghosh in argument with the woman in Kharagpur (Screengrab from video by @BanglarGorboMB)

'Why Ghosh went to inaugurate the road?'

'Opportunists protesting for 500 rupees'

NEW DELHI: Dilip Ghosh on Friday threatened to ""choke"" a woman protester confronting the former West Bengal Bharatiya Janata Party (BJP) chief over inauguration of a newly-constructed road in Kharagpur.The incident took place at Kharagpur's ward No. 6 where Ghosh arrived to inaugurate the concrete road. Upon his arrival, a group of women surrounded him, questioning his absence during his tenure as a Member of Parliament.""Where have you been all this time? We never saw you even for a day when you were an MP. Now, after our councillor (Trinamool's Pradip Sarkar) has built the road, you're here?"" they asked the ex-Lok Sabha member, according to news agency PTI.Ghosh, who did not remain silent, claimed that the protesters were supporters of the ruling Trinamool Congress.He responded aggressively, saying, ""I have given the money for this (road); it is not your father's money! Go and ask Pradip Sarkar about it!""The argument quickly escalated, with one of the women retorting, ""Why bring up our father? You were an MP!""To this, the politician replied, ""I will bring up your fourteen generations! Don't scream like that, I'll choke you. I have given money for this from my MPLAD fund during my tenure as a parliamentarian.""As the situation threatened to spiral out of control, the BJP leader's security personnel, along with party workers, intervened.Police from Kharagpur Town police station also arrived at the scene.However, the protests intensified as women surrounded Ghosh's car, with many seen hitting the vehicle.Eventually, Ghosh had to leave the area.Local councillor Sarkar, a former Kharagpur MLA, condemned Ghosh's actions.He said, ""He (Ghosh) is no longer an MP, so why did he go to inaugurate the road? The municipality completed the roadwork because it's a low-lying area. He went there and lost his temper, disrespecting the women by bringing up their fathers!""Sarkar added, ""I was not there, but he even insulted my father. He called the women 500-rupee workers. He should apologise. I condemn his remarks. Such language is unbecoming of a former MP.""Meanwhile, speaking to reporters, Ghosh claimed that the protest was ""politically orchestrated"" by the Trinamool Congress.""This is not a protest. These are opportunists barking for 500 rupees. Those who bark, Dilip Ghosh will bring up their fathers,"" the senior Bharatiya Janata Party leader stated, mentioning the monthly amount under Lakshmir Bhandar, the West Bengal government's financial assistance scheme for women.He further explained, ""I had worked for the construction of this stretch of road with the MPLAD fund money that was sanctioned during my tenure. I went there to inaugurate it, but at the instruction of the local councillor, a few women came to protest. When Pradip Sarkar was chairman, I was an MLA. Even now, Kharagpur municipality has stalled many of my funded projects.""","Dilip Ghosh was inaugurating a road in Kharagpur, West Bengal. A group of women surrounded him, questioning his absence as an MP. Ghosh claimed that the protesters were supporters of the ruling Trinamool Congress.","https://static.toiimg.com/thumb/msid-119330536,imgsize-797386,width-400,resizemode-4/119330536.jpg"
'Rioters will pay for damages ... will use bulldozers if needed': Maharashtra CM Fadnavis on Nagpur violence,https://timesofindia.indiatimes.com/india/rioters-will-pay-for-damages-will-use-bulldozers-if-needed-maharashtra-cm-fadnavis-on-nagpur-violence/articleshow/119336896.cms,"Maharashtra CM Fadnavis (File photo)

NEW DELHI: Maharashtra CM Devendra Fadnavis held a high-level meeting with top police officials on Saturday to review the recent communal violence in Nagpur triggered by Aurangzeb tomb row . Speaking to the media afterward, he warned that damages would be recovered from the rioters, adding, ""Wherever required, bulldozers will also be used.""The unrest, which unfolded on March 17, led to widespread stone-pelting and arson after rumours spread about the burning of a ""chadar"" with sacred inscriptions during a protest by Vishwa Hindu Parishad (VHP).Detailing the developments, CM Fadnavis said, ""Today, I reviewed the incident that happened in Nagpur with the police officers. The entire sequence of events and the actions taken have been reviewed. The replica of Aurangzeb's grave was burnt in the morning. An FIR was filed on it, but people were gathered after a rumour was spread that a verse from the Quran was written on it. The crowd pelted stones and committed arson. The police have taken preventive action. Based on CCTV footage, those who were rioting are being arrested. 104 people have been arrested so far. The police will arrest more people. Police action will be taken against those who are involved in the riots or are helping the rioters. Those who spread rumours on social media will also be made co-accused. 68 social media posts have been identified and deleted so far.""Fadnavis reiterated that losses from the violence would be recovered from those involved, saying, ""whatever damage has happened will be recovered from the rioters. If they do not pay the money, then their property will be sold for the recovery. Wherever required, bulldozers will also be used,"" he said.The chief minister also stated that it was too early to determine whether there was any foreign or Bangladeshi involvement in the violence, assuring that the investigation was ongoing.Meanwhile, Nagpur police arrested 14 more individuals on Friday, including Minorities Democratic Party working president Hamid Engineer, bringing the total number of arrests to 105.Deputy commissioner of police Lohit Matani confirmed the arrests, stating that among those detained were 10 minors. Authorities have also registered three additional FIRs in connection with the violence.","Devendra Fadnavis held a high-level meeting with top police officials on Saturday. He warned that damages would be recovered from the rioters, adding, ""Wherever required, bulldozers will also be used"" The unrest, which unfolded on March 17, led to widespread stone-pelting and arson.","https://static.toiimg.com/thumb/msid-119337097,imgsize-766906,width-400,resizemode-4/119337097.jpg"
'Cash at home' row: CJI sets up 3-judge panel to probe into allegations against Justice Yashwant Varma,https://timesofindia.indiatimes.com/india/cash-at-home-row-cji-sets-up-3-judge-panel-to-probe-into-allegations-against-justice-yashwant-varma/articleshow/119356755.cms,"No time limit fixed by CJI for panel to complete inquiry

NEW DELHI: Acting swiftly on Delhi high court chief justice D K Upadhyay's adverse report against Justice Yashwant Varma on the alleged discovery of a huge pile of cash at his residence, CJI Sanjiv Khanna Saturday appointed a three-judge panel , comprising two HC chief justices and one HC judge, to inquire into the charges.In another important decision, CJI Khanna has asked the Delhi HC chief justice ""not to assign any judicial work to Justice Varma for the time being"", which would mean he is barred from doing any judicial work till the inquiry panel submits its report to the CJI.This also means that the March 20 decision of the CJI-led five-judge collegium to repatriate Justice Varma to his parent Allahabad HC would be kept in abeyance till the panel concludes inquiry and submits its report.The Allahabad HC Bar Association had questioned the decision of the collegium, led by CJI Khanna, and comprising Justices B R Gavai, Surya Kant, A S Oka and Vikram Nath, asking if Allahabad HC was a ""trash bin"". The panel comprising Punjab and Haryana HC CJ Sheel Nagi, Himachal Pradesh HC CJ GS Sandhawalia, and Karnataka HC's Anu Sivaraman will ""inquire into the allegations against Justice Varma, a sitting judge of the Delhi HC,"" the SC said in a late evening press release. No time limit has been fixed by the CJI for the panel to complete inquiry proceedings.On March 14, the day of Holi celebrations, a fire had allegedly broken out in the small hours of the night at Justice Varma's official residence at Tughlaq Road in the heart of Lutyens Delhi. The police and fire brigade rushed to the spot to douse the fire and allegedly stumbled upon a huge pile of cash in one of the outhouses of the bungalow. This was reported to the higher-ups who, in turn, informed the CJI on March 15. On the same day, the CJI had asked the Delhi HC CJ to submit a report on the incident along with Justice Varma's explanation about the alleged reovery of cash. The SC had said on Friday, ""On receiving the information, theDelhi HC CJ commenced the in-house inquiry procedure collecting evidence and information prior to the collegium meeting on March 20.""On March 20, the five-judge collegium met and decided to transfer Justice Varma to Allahabad HC, his parent HC from where he was brought to Delhi HC in 2021. The collegium had sought the opinions of consultee judges - Justices Manoj Misra (from Allahabad HC) and Justice Manmohan (who was CJ of Delhi HC prior to his recent appointment as SC judge).Justice Varma had risen to number two in seniority in Delhi HC and would have ended ninth in the seniority list in Allahabad HC had he been shifted there. If the inquiry panel submits an adverse report, Justice Varma would have no option but to resign as his refusal would force the hands of CJI Khanna to recommend the Union govt to initiate the removal process in Parliament, which is similar to the process applicable for removal of SC judges. Article 124(4) of the Constitution provides: ""A judge of SC shall not be removed from his office except by an order of President passed after an address by each House of Parliament supported by a majority of the total membership of that House and by a majority of not less than two-third of the members of the House present and voting has been presented to President in the same session for such removal on the ground of proved misbehaviour or incapacity.""","CJI Sanjiv Khanna Saturday appointed a three-judge panel to inquire into the charges. Panel comprises two HC chief justices and one HC judge. No time limit fixed by CJI for panel to complete inquiry proceedings. If panel submits an adverse report, Justice Varma would have no option but to resign.","https://static.toiimg.com/thumb/msid-119358818,imgsize-56198,width-400,resizemode-4/119358818.jpg"
"FIR says cop molested, CM disputes charge",https://timesofindia.indiatimes.com/india/fir-says-cop-molested-cm-disputes-charge/articleshow/119356742.cms,"Conflicting accounts of the alleged molestation of a woman head constable during Monday night's riots in central Nagpur sparked controversy, reports Soumitra Bose. An FIR states the cop was cornered in a narrow, dimly lit lane, where rioters tore her uniform and molested her. It also mentions obscene gestures and lewd comments directed at other policewomen. However, Fadnavis, who visited the city Saturday to review law-and-order situation, disputed the allegations. ""The women cops were only surrounded and targeted with stones by the rioters and not molested,"" he said.","An FIR states the cop was cornered in a narrow, dimly lit lane, where rioters tore her uniform and molested her. It also mentions obscene gestures and lewd comments directed at other policewomen. Fadnavis, who visited the city Saturday to review law-and-order situation, disputed the allegations.","https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
Mob attacks UP cops looking for suspect in MP,https://timesofindia.indiatimes.com/india/mob-attacks-up-cops-looking-for-suspect-in-mp/articleshow/119356738.cms,"BHOPAL: After a string of attacks on MP Police personnel in the state this month, a mob attacked UP cops who had come looking for a suspect in MP's Shahdol district Thursday night. Four suspects were arrested Saturday.A police team from UP's Maharajganj had gone to Irani Bada locality to arrest a suspect, Firoz Ali, police said. When the team was taking him away, a group of women and men manhandled the cops and tried to free him. Some policemen suffered minor injuries, an officer said. The UP cops battled their way through the mob and managed to bring Firoz to a police station. A case was registered against 18 people, Burhar PS in-charge Sanjay Jaiswal told TOI.","A police team from UP's Maharajganj had gone to Irani Bada locality to arrest a suspect, Firoz Ali. When the team was taking him away, a group of women and men manhandled the cops and tried to free him. Four suspects were arrested Saturday.","https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
"357 gaming websites blocked, 2,400 accounts attached by GST intel",https://timesofindia.indiatimes.com/india/357-gaming-websites-blocked-2400-a/cs-attached-by-gst-intel/articleshow/119356729.cms,"NEW DELHI: Intelligence officers of GST have blocked 357 websites of illegal offshore online gaming entities and attached 2,400 bank accounts in the latest crackdown on the segment, the finance ministry said on Saturday.The action was carried out by Directorate General of Goods and Services Tax Intelligence (DGGI), which has 700 offshore entities in e-gaming segment under its scanner as they are evading GST by failing to register and concealing taxable pay-in.DGGI officers also conducted another operation against a few Indian nationals, who were running online money gaming platforms from outside India. The probe revealed that these individuals were facilitating online money gaming to Indian customers through various such online platforms including Satguru Online Money Gaming Platform, Mahakaal Online Money Gaming Platform and Abhi247 Online Money Gaming Platform and are using mule bank accounts to collect money from customers.DGGI has so far blocked 166 mule accounts linked with these platforms. Three persons have been arrested and investigation against more such individuals is under progress, the finance ministry statement said.The ministry said that several Bollywood celebrities and cricketers along with YouTube, WhatsApp, and Instagram influencers, are endorsing these platforms, and cautioned the public not to engage with such platforms as it may jeopardise their personal finances and indirectly support activities that undermine financial integrity and national security.","GST has blocked 357 websites of illegal offshore online gaming entities and attached 2,400 bank accounts. The action was carried out by Directorate General of Goods and Services Tax Intelligence. DGGI has 700 offshore entities in e-gaming segment under its scanner as they are evading GST.","https://static.toiimg.com/thumb/msid-119357208,imgsize-8540,width-400,resizemode-4/119357208.jpg"
Modi’s presence at G7 uncertain as Canada says no decision on summit invitations,https://timesofindia.indiatimes.com/india/pm-modi-presence-at-g7-uncertain-as-canada-is-yet-to-finalise-invites/articleshow/119356690.cms,"NEW DELHI: With barely 3 months to go for the G7 summit in Canada, suspense looms over PM Narendra Modi's participation in the event. Modi has been a regular at G7 since 2019 but, asked about whether India will be invited for this year's summit, host Canada told TOI no decision has been taken yet about participation of guest countries.Canada’s ongoing G7 presidency will see it hosting the summit on June 15-17 in Kananaskis, Alberta, at a time its bilateral ties with India remain frosty and in the middle of an unprecedented crisis with the US provoked by a nasty tariff war. The foreign ministers of the group of economically most advanced nations put up a show of unity in Charlevoix earlier this month reaffirming their “unwavering” support for Ukraine but the G7 has been riddled with concerns about Trump’s treatment of allies and his reluctance to call out Russia for its aggression.“No decisions on summit invitations have been taken at this time. More information will be made available in due time,’’ said a Canadian official with the G7 media relations team. Both Modi and his predecessor Manmohan Singh have in the past been invited for G7 summits. Modi, in fact, has been a regular since 2019, when French President Emmanuel Macron invited him for the meeting in Biarritz. Then the Trump administration too had invited him for the Camp David summit in 2020, although it was called off later because of Covid-19.It's learnt that former PM Justin Trudeau, widely blamed for wrecking ties with India with his slapdash approach to the Khalistan murder plot, may have left the choice of guests to his successor. The new PM, Mark Carney, has said he wants to rebuild ties with India but is currently saddled with the unenviable task of dealing with Trump’s adventurism. Carney has also said he wants to create trading relationships with new partners, and to build the strongest economy in the G7. Apparently, limited space at the summit venue might also be a factor in having very few, or even no, guest leaders.Carney has so far been silent on Khalistan supporter Hardeep Singh Nijjar’s killing that caused a dramatic downturn in ties, including a downgrading of the diplomatic relationship. India has said it hopes to rebuild ties based on mutual trust and sensitivity but will probably wait to see the outcome of the next elections that Carney is likely to call soon and will be held, according to reports from Canada, on April 28. While it’s fashionable here to blame Trudeau for the current status of ties, the RCMP, which has investigated the case, maintains that Trudeau’s position was informed by information provided by the agency.","Modi has been a regular at G7 since 2019 but, asked about whether India will be invited for this year's summit, host Canada told TOI no decision has been taken yet. Canada’s ongoing G7 presidency will see it hosting the summit on June 15-17 in Kananaskis, Alberta, at a time its bilateral ties with India remain frosty.","https://static.toiimg.com/thumb/msid-119357159,imgsize-38324,width-400,resizemode-4/119357159.jpg"
Jnanpith award for renowned Hindi poet-novelist Vinod Kumar Shukla,https://timesofindia.indiatimes.com/india/jnanpith-award-for-renowned-hindi-poet-novelist-vinod-kumar-shukla/articleshow/119356672.cms,"NEW DELHI/RAIPUR: Poet and novelist Vinod Kumar Shukla , whose writings have unerringly and enduringly captured the dilemmas and complexities of ordinary lives in an original and audacious voice to produce the magical from the real, will receive the 59th Jnanpith Award for 2024.A distinguished selection committee, chaired by Jnanpith awardee Pratibha Rai, decided to confer the award to Shukla, now 88, on Saturday. He is the first writer from Chhattisgarh, and the 12th Hindi litterateur, to be bestowed with the honour. ""His writings are known for their simplicity, sensitivity and unique style. He is also famous for experimental writing in modern Hindi literature ,"" a press release issued by Bharatiya Jnanpith said.Shukla responded in free verse when asked for his reaction, ""Mujhe likhna bahut tha, lekin bahut kam likh paya, maine dekha bahut, suna bhi maine bahut, mehsoos bhi kiya bahut, lekin likhne main thoda hi likha."" (""I had a lot to write, but could write very little, I saw a lot, I heard a lot, I felt a lot too, but I wrote only a little.)Starting with the ordinary, yet extraordinary line, ""Kitna sukh tha ki har baar ghar laut kar aane ke liye main baar baar ghar se baahar nikloonga (It was such a feeling of happiness that to order to return home each time, I had to step out again and again,"" Naukar Ki Kameez (The servant's shirt) became his most acclaimed and popular work. The novel was adapted by renowned filmmaker Mani Kaul into a feature film in 1999. His other novels are Deewar Mein Ek Khidki Rehti Thi (A window lived in the wall) and Khilega To Dekhenge (Will see when it blooms).""Shukla's novels have cemented his position as a writer with an audacious and experimental craft. He is also lauded for the perspicacity of his poems. He is a deserving choice for his literary genius,"" said Sahitya Akademi recipient writer Mridula Garg.Eminent Dalit writer Sheoraj Singh ""Bechain"" says the common people in Shukla's literary world are more powerful and magical than those created by writers who navigate the world of enchanted imagination. ""A streak of realism runs through his poetry as well. He is a true 'sahityasevi',"" he said.Born in Rajnandgaon, now located in west Chhattisgarh, Shuka is a post-graduate in krishi vigyan (agriculture science) from Jabalpur. His first poetry collection, Lagbhag Jai Hind (Almost Jai Hind) was published in 1971.""He is one of those rare writers who carved out his own path. He has not only inspired a generation of young writers but also created his own category of readers. In his writings, we see the common people's striving for dignity, and the rhythm of relationship between humans with nature and environment,"" said Satyanand Nirupam, editorial director, Rajkamal Prakashan group.Jnanpith Award is the highest literary honour India given to writers who have excelled in literature in different Indian languages. The recipient gets Rs 11 lakh, a bronze statue of Vagdevi and a citation.","Poet and novelist Vinod Kumar Shukla will receive the 59th Jnanpith Award for 2024. He is the first writer from Chhattisgarh, and the 12th Hindi litterateur, to be bestowed with the honour. Naukar Ki Kameez (The servant's shirt) became his most acclaimed and popular work.","https://static.toiimg.com/thumb/msid-119357074,imgsize-34186,width-400,resizemode-4/119357074.jpg"
"CRPF sub-inspector killed, jawan injured in Jharkhand IED blast",https://timesofindia.indiatimes.com/india/crpf-sub-inspector-killed-jawan-injured-in-jharkhand-ied-blast/articleshow/119356666.cms,"JAMSHEDPUR: A CRPF sub-inspector was killed and a jawan was injured in a Maoist-triggered IED explosion during a cordon-and-search operation in Saranda forest of Jharkhand 's West Singhbhum Saturday. The blast occurred in Marangponga forest stretch under Chotanagra PS limits around 2.20pm.SI Sunil Kumar Mandal (54) of CRPF's 193 Bn was injured alongside head constable Partha Pratim (47). Both were airlifted to Ranchi for advanced medical treatment after being administered first aid at the CRPF camp. Mandal succumbed during treatment at a Ranchi hospital, SP Ashutosh Shekhar said.",A CRPF sub-inspector was killed and a jawan was injured in a Maoist-triggered IED explosion during a cordon-and-search operation. The blast occurred in Marangponga forest stretch under Chotanagra PS limits around 2.20pm.,"https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
Himachal buses defaced with 'Khalistan' graffiti,https://timesofindia.indiatimes.com/india/himachal-buses-defaced-with-khalistan-graffiti/articleshow/119356264.cms,"AMRITSAR: Unidentified people on Saturday vandalised parked buses of Himachal Road Transport Corporation ( HRTC ) at Amritsar bus stand in Punjab and spray-painted "" Khalistan "" upon them.Both drivers and passengers were shocked to find the buses with shattered windshields and ""Khalistan"" sprayed on them in black paint.HRTC drivers notified authorities and police in this regard and have also refused to operate buses in Punjab until their safety is assured.Harpal Singh, additional deputy commissioner of police (traffic), Amritsar, said they found cracks on the windshields of three HRTC buses.","Unidentified people vandalised parked buses of Himachal Road Transport Corporation ( HRTC ) at Amritsar bus stand in Punjab. Both drivers and passengers were shocked to find the buses with shattered windshields and ""Khalistan"" sprayed on them in black paint.","https://static.toiimg.com/thumb/msid-119356474,imgsize-48598,width-400,resizemode-4/119356474.jpg"
ED arrests kin of main accused in 48k crore Pearl group fraud,https://timesofindia.indiatimes.com/india/ed-arrests-kin-of-main-accused-in-48k-crore-pearl-group-fraud/articleshow/119356256.cms,"NEW DELHI: In a Rs 48,000 crore cheating case, where accused Pearl group collected money from people and siphoned off proceeds to foreign countries, ED on Friday arrested Harsatinder Pal Singh Hayer, son-in-law of main accused Nirmal Singh Bhangoo.Hayer was behind investments of proceeds of crime in Australia where ED has already attached Rs 460 crore worth of properties. ED last year approached SC for restitution of Bhangoo's attached properties to the victims of the scam.The agency said its probe revealed that Hayer was director in several associate companies of PACL Ltd , including two Australian entities - Pearls Australasia Pty Ltd and Australasia Mirage I-Pty Ltd. ""PACL and its associates diverted Rs 657 crore of the proceeds of crime, to these Australian entities controlled by Harsatinder Pal Singh Hayer. These funds were then invested by the Australian companies in various real estate assets in Australia,"" it said. Hayer has been further accused of ""dissipating the properties (proceeds of crime) of PACL and its related entities"" in violation of the SC order of 25 July 2016.ED initiated probe under PMLA based on an FIR registered by CBI against PACL, Bhangoo, and others for their alleged involvement in operating fraudulent investment schemes to deceive investors. tnn","ED arrested Harsatinder Pal Singh Hayer, son-in-law of main accused Nirmal Singh Bhangoo. Hayer was behind investments of proceeds of crime in Australia where ED has already attached Rs 460 crore worth of properties. ED last year approached SC for restitution of BhangOO's attached properties to the victims of the scam.","https://static.toiimg.com/thumb/msid-119356455,imgsize-13522,width-400,resizemode-4/119356455.jpg"
"'Dead' woman's DNA didn't tally, but cops stayed mum for 7 months",https://timesofindia.indiatimes.com/india/dead-womans-dna-didnt-tally-but-cops-stayed-mum-for-7-months/articleshow/119356233.cms,"INDORE: The bizarre case of a 'murdered' woman coming back to life has taken a darker turn. For seven months, Jhabua Police had a DNA report that said the body they had found was not that of the woman who had gone missing, but did not present it in court until the defence brought it up in a bail plea last Dec, reports Karishma Kotwal.The four men charge-sheeted for the gang rape and murder of the missing woman are still in jail remand. Police had paraded the four accused in public and held a press conference to announce they had cracked the case.The woman had gone missing from her village in Mandsaur in Sept 2023. Shahrukh, the prime accused, and the others were arrested on Sept 22 that year. On Aug 29, 2024, police received the DNA report (No. 1686/2023) in the case that clearly said the decomposed body police had found was not a biological match to the parents of the missing woman.Indore Range DIG Nimish Agarwal said, ""It has come to the fore that the woman who was believed to be dead has returned. We will summon her to verify her identity. Her statements will be recorded, and a DNA test will be conducted to match her genetic profile with her parents.""","The woman had gone missing from her village in Mandsaur in Sept 2023. Shahrukh, the prime accused, and the others were arrested on Sept 22 that year. On Aug 29, 2024, police received the DNA report (No. 1686/2023) in the case.","https://static.toiimg.com/thumb/msid-119356429,imgsize-5106,width-400,resizemode-4/119356429.jpg"
Rajasthan deports 10 Nepalese Tablighis for 'illegal' activities,https://timesofindia.indiatimes.com/india/rajasthan-deports-10-nepalese-tablighis-for-illegal-activities/articleshow/119356226.cms,"JAIPUR: Ten Nepalese nationals linked to Tablighi Jamaat were deported from Rajasthan's Dausa for allegedly engaging in activities that police described as ""illegal"". The group, comprising five men and their wives, was escorted to Raxaul check post in Bihar's East Champaran Friday night, police said, reports Nitesh Kumar.Dausa DSP Ravi Prakash Sharma said that the group entered India from Nepal on March 4, purportedly for religious purposes. However, during their stay, they were allegedly found violating the Union home ministry's guidelines for foreign visitors. The five men were staying at a mosque under Paparda police station area, while the women were residing in various homes across Dausa city.Police launched an investigation after receiving intelligence about their suspected activities. Once the violations were confirmed, all ten individuals were detained on Friday night. Authorities then issued them 'Leave India' notices and arranged for their deportation.","The group, comprising five men and their wives, was escorted to Raxaul check post in Bihar's East Champaran Friday night. Police said that the group entered India from Nepal on March 4, purportedly for religious purposes. However, during their stay, they were allegedly found violating the Union home ministry's guidelines for foreign visitors.","https://static.toiimg.com/thumb/msid-119356397,imgsize-27118,width-400,resizemode-4/119356397.jpg"
'UP officials' reach stampede victims' West Bengal homes with Rs 5 lakh,https://timesofindia.indiatimes.com/india/up-officials-reach-stampede-victims-wb-homes-with-rs-5-lakh/articleshow/119356205.cms,"KOLKATA: Families of two people from Bengal who died in the Kumbh mela stampede on Jan 29 received a knock on the door and Rs 5 lakh in cash from people claiming to be UP administration officials. The money was handed over to them in brown envelopes on Monday (March 17).The men - presumably the same set, three of whom were in police uniform and one in formals - told the families that the cash was ""the first component of the total compensation"" and then made them sign a paper, saying they had received Rs 5 lakh each.The relatives of West Burdwan resident Bidhan Ruidas (42) and Birbhum's Gayatri Dey (60) accepted the money but faced problems at banks where officials asked them to explain how and where the cash came from. Uttar Pradesh CM Yogi Adityanath had announced compensation of Rs 25 lakh each for the families of the stampede victims. Four of the 30 people who died were from Bengal.Bengal govt officials said they did not know anything about the compensation and expressed surprise that the sum was being paid in cash. Kumbh mela district magistrate Vijay Kiran Anand, too, denied any knowledge of money being disbursed like this. Family members of Bidhan & Gayatri told TOI on Saturday that the men gave them bundles of Rs 500 notes. The declaration they had got the money had to be signed along with the recipient's thumb impression.Bidhan's wife Sharmila said the men came along with a local BJP representative. Sharmila faced problems depositing the money in bank Thursday. ""They allowed me to deposit the money but asked me to furnish supporting documents mentioning source of the cash.""",Families of two people from Bengal who died in the Kumbh mela stampede received a knock on the door and Rs 5 lakh in cash from people claiming to be UP administration officials. Uttar Pradesh CM Yogi Adityanath had announced compensation of Rs 25 lakh each for the families of the stampede victims. Four of the 30 people who died were from Bengal.,"https://static.toiimg.com/thumb/msid-119356358,imgsize-54190,width-400,resizemode-4/119356358.jpg"
Waris member held for 2023 thana attack,https://timesofindia.indiatimes.com/india/waris-member-held-for-2023-thana-attack/articleshow/119356200.cms,"BATHINDA: Punjab police have arrested Amandeep Singh alias Amna, a Waris Punjab De member, from Panjgrian village in Faridkot in connection with an attack on Ajnala police station in Feb 2023.The arrest was made following the questioning of seven Waris Punjab De members brought by Punjab Police to the state from Assam's Dibrugarh jail.When contacted, Ajnala DSP Gurwinder Singh confirmed Amna's arrest.Amna is learnt to be associated with Waris Punjab De since it was founded by Deep Sidhu.The organisation is now headed by radical preacher Amritpal Singh , who is detained under the National Security Act and is lodged at Dibrugarh jail.Amritpal, now an MP from Khadoor Sahib constituency, had stormed the Ajnala police station along with a large number of supporters on Feb 23, 2023 to get an accomplice released.","Amandeep Singh alias Amna, a Waris Punjab De member, from Panjgrian village in Faridkot, was arrested in connection with an attack on Ajnala police station in Feb 2023. The arrest was made following the questioning of seven War is Punjab De members brought by Punjab Police to the state from Assam's Dibrugarh jail.","https://static.toiimg.com/thumb/msid-119356293,imgsize-66996,width-400,resizemode-4/119356293.jpg"
BJP slams 'political drama by DMK',https://timesofindia.indiatimes.com/india/bjp-slams-political-drama-by-dmk/articleshow/119355567.cms,"​8 Reasons why adding a handful of almonds is all you need for good health​

Food",summarize: ​8 Reasons why adding a handful of almonds is all you need for good health. 6. Add some almonds to a glass of water. 7. Add a few handfuls of almonds to your tea. 8. Add them to your smoothie.,"https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
"'Manufacturing hub' promises unfulfilled, says Kharge",https://timesofindia.indiatimes.com/india/manufacturing-hub-promises-unfulfilled-says-kharge/articleshow/119355031.cms,"NEW DELHI: Congress president Mallikarjun Kharge on Saturday took on the Modi govt on the 'Make in India' scheme and claimed the promises made by BJP in its 2014 manifesto to make India a 'global manufacturing hub ' remain unfulfilled.Alleging that govt focused on ""publicity rather than delivery"", Kharge said,""The situation has become worse, with a massive decline of employment in manufacturing and share of manufacturing in the GDP"".In a post on X, Kharge said, ""PSUs are being sold. MSMEs are suffering. Bureaucratic hurdles are the order of the day. Indian entrepreneurs are moving abroad and setting up companies there, instead of preferring India. Exports are in a free fall"".He wondered, ""Has the Modi Govt wound up the Phase 1 of the much-hyped PLI Scheme worth Rs 1.9 lakh crore, after 12 out of 14 identified sectors failed to take off?""""Why has the share of merchandise in India's total exports fallen to its lowest level in at least 50 years, under Modi govt?,"" Kharge asked and claimed that it ""accelerated the fastest in Indian history under Congress-UPA"".",Congress president Mallikarjun Kharge took on the Modi govt on the 'Make in India' scheme. Kharge claimed the promises made by BJP in its 2014 manifesto to make India a 'global manufacturing hub'remain unfulfilled.,"https://static.toiimg.com/thumb/msid-119355607,imgsize-69422,width-400,resizemode-4/119355607.jpg"
