Article Title,Article Link,Article Text,Article Summary,Article Image
Sunil Chhetri scores on international comeback as India beat Maldives 3-0,https://timesofindia.indiatimes.com/sports/football/top-stories/sunil-chhetri-scores-on-international-comeback-as-india-beat-maldives-3-0/articleshow/119220292.cms,"Indian football team (Photo Credit: @IndianFootball on X)

NEW DELHI: Sunil Chhetri made a remarkable comeback to the national team after retiring from international football in May last year. In a friendly match against Maldives on Wednesday, Chhetri's presence proved to be the catalyst for India's commanding 3-0 victory, helping the team snap their 12-match winless streak that had persisted since November 2023.The match unfolded with Rahul Bheke giving India the lead in the 35th minute, followed by Liston Colaco extending the advantage to 2-0 in the 66th minute.The 40-year-old Chhetri, who had returned to the national team, etched his name in the scoresheet with a glancing header in the 77th minute, marking his 95th international goal .Chhetri's impact was evident as he narrowly missed a scoring opportunity in the 47th minute, denied by the Maldives goalkeeper. He was eventually substituted in the 82nd minute, having made a memorable contribution to the team's victory.This triumph held significance as it marked India's first win in 16 months and the first under the guidance of Manolo Marquez , who was appointed as the head coach in July last year. India's previous victory came against Kuwait (1-0) in their 2026 FIFA World Cup qualifying round match in Kuwait City on November 16, 2023.The friendly match served as a dress rehearsal for India's crucial AFC Asian Cup qualifier against Bangladesh, scheduled for March 25 at the same venue. Chhetri's return to the national team was specifically aimed at aiding the team's successful navigation through the qualifiers.With Maldives ranked 162nd in the world, 36 places below India (126th), the match provided an opportunity for the Indian team to regain their winning momentum and prepare for the upcoming challenges in the AFC Asian Cup qualifiers .",India beat Maldives 3-0 in a friendly match on Wednesday. It was India's first win in 16 months and the first under the guidance of Manolo Marquez. The match served as a dress rehearsal for India's crucial AFC Asian Cup qualifier against Bangladesh.,"https://static.toiimg.com/thumb/msid-119220514,imgsize-305396,width-400,resizemode-4/119220514.jpg"
"Raised on clay, promising Vedant ready for next step",https://timesofindia.indiatimes.com/sports/tennis/top-stories/raised-on-clay-promising-vedant-ready-for-next-step/articleshow/119331556.cms,"Vedant Mohan (Photo: Video grab)

Go Beyond The Boundary with our YouTube channel. SUBSCRIBE NOW!

BENGALURU: Vedant Mohan -- India’s most promising sub-junior tennis player (under-14) – has kickstarted the next step of his junior career, transitioning to the International Tennis Federation’s junior Tour (under-18).The 14-year-old, who had been locked down at his training base in Javea, a coastal town in Spain since February, started by playing a couple of base-level ITFs in Sri Lanka these last weeks. He's scheduled for more J30s and J60s in May, most likely in Africa.Vedant, left-handed, also plays on the Spanish circuit and has gained immensely in the last few years competing in Tennis Europe events alongside some of the best under-14 talents in the world. Vedant’s highest ranking in the under-14 section of the Tennis Europe ratings was achieved on his 14th birthday this January, when he still had another 12 months left in the age-group.He was ranked No.13 and at the time, the only Asian in the top 25.While playing in Europe helped grow Vedant’s game, the 5-feet-8-inch Indian couldn’t play the full circuit. He didn’t qualify for the European Championships, the Summer or Winter Cups, all big-ticket competitions, and open only to Europeans as they are team events.That, along with the fact that he was cash-strapped, contributed to Vedant’s rather limited matchplay in comparison to his peers (2011-born) who were ranked higher than him.For instance, the TE No.1 (U-14) Mario Vukovic of France has played 176 singles matches and the No.2 Greece’s Rafael Pagonis played 192 while Vedant has played just 102.The 14-year-old will now play a mix of U-16 and U-18 tournaments in Spain, while targeting ITF under-18s. Vedant’s parents – father Dhruv and mother Anisha – moved to Spain five years ago when their son, then nine, received a tennis scholarship.Mohan, a commercial pilot, has for most part funded Vedant’s mushrooming career, while also leaning on Anisha’s and his family back home in India. He lives in Muscat, while Anisha and their two sons live in Javea, where Vedant trains under Javier Ferrer, brother of former top-5 pro David.Vedant, who idolises tennis legend Novak Djokovic because of his mentality, says his favourite surface is clay.“I love that I can rip the ball hard and heavy with topspin on clay. Also, I love to slide,” he told TOI. “My favourite shot is my inside-out forehand. I like to play aggressively, my game is all court. I like to volley and also play with variation.”Mohan, a collegiate-level tennis player in India, winning gold medals in singles and doubles, is hoping his son will be part of junior Grand Slam draws in the next 18-to-24 months.“The ultimate goal is the pros, the ATP Tour,” he said, adding, “At this stage we’re only looking to develop his game.”","Vedant Mohan is India’s most promising sub-junior tennis player (under-14) The 14-year-old will now play a mix of U-16 and U-18 tournaments in Spain. Vedant trains under Javier Ferrer, brother of former top-5 pro David.","https://static.toiimg.com/thumb/msid-119331616,imgsize-66498,width-400,resizemode-4/119331616.jpg"
Carlos Alcaraz says 'I don't support' the lawsuit by PTPA against ATP Tour,https://timesofindia.indiatimes.com/sports/tennis/top-stories/carlos-alcaraz-says-i-dont-support-the-lawsuit-by-ptpa-against-atp-tour/articleshow/119249578.cms,"File image of Carlos Alcaraz (AFP Photo)

Go Beyond The Boundary with our YouTube channel.

""Nobody told me nothing about it."" Former world No. 1 Carlos Alcaraz expressed shock and surprise over the lawsuit filed by the Professional Tennis Players' Association ( PTPA ) against the ATP Tour , saying that he doesn't endorse a legal aciton.The Spanish world number three revealed that he had received no prior notification about the legal proceedings from the PTPA, which is led by Novak Djokovic ""Honestly, it was surprising for me, because nobody told me nothing about it, so I was just, yesterday, I saw in the social media,"" Alcaraz said, speaking before the start of the Miami Open .""I saw that there were some statements that they put something that I said in press conference, which I didn't know. I don't support that letter, that, I don't support that, because, as I said, I didn't know anything about it,"" he added.Alcaraz's statement during a press conference, where he expressed concerns about the tour schedule, has been referenced in the PTPA filing. The player indicated that he had no knowledge of this particular decision being included in the documentation.The Spanish tennis star expressed ambivalence regarding the grievance, which broadly challenges the administrative practices of both the ATP and WTA Tour organisations.""There are some things that I agree with, there are some other things that I'm not agreeing with, but the main thing here is that I'm not supporting that (legal action), so that's it,"" he said.The PTPA was established by Djokovic and Vasek Pospisil of Canada in 2020.""The lawsuits expose systemic abuse, anti-competitive practises, and a blatant disregard for player welfare that have persisted for decades,"" said the PTPA statement.""The ATP, WTA, ITF, and ITIA operate as a cartel by implementing a number of draconian, interlocking anti-competitive restraints and abusive practises.""","Former world No. 1 Carlos Alcaraz says he didn't know about the lawsuit. The lawsuit was filed by the Professional Tennis Players' Association ( PTPA) against the ATP Tour. The Spanish tennis star expressed ambivalence regarding the grievance, which challenges the administrative practices of both the ATP and WTA Tour organisations.","https://static.toiimg.com/thumb/msid-119249658,imgsize-34262,width-400,resizemode-4/119249658.jpg"
Miami Open: Nick Kyrgios gets much needed boost with first win since 2022,https://timesofindia.indiatimes.com/sports/tennis/top-stories/miami-open-nick-kyrgios-gets-much-needed-boost-with-first-win-since-2022/articleshow/119247464.cms,"Nick Kyrgios, of Australia, reacts during his match against Mackenzie McDonald at the Miami Open tennis tournament, Wednesday, March 19, 2025, in Miami Gardens, Fla. (AP Photo/Lynne Sladky)

Miami:

Australian Nick Kyrgios won his first match since 2022 as he fought back from a set down to beat American Mackenzie McDonald 3-6, 6-3, 6-4 at the Miami Open on Wednesday.Kyrgios's career has been blighted by injuries in the last two years and he had to retire from his first round match at Indian Wells earlier this month.The flamboyant 29-year-old had suffered pain in his surgically reconstructed right wrist - a procedure that left him on the sidelines for 18 months.""It has been a long journey, even to just get to the start line of matches and be scared to just finish them,"" Kyrgios said.""To come off and get a win and feel like I belong again was special,"" added after the one-hour, 43-minute victory.Kyrgios, the 2022 Wimbledon finalist, has been plagued by injuries in his career but it was the wrist which caused him the most serious issues and he said he was deeply pessimistic about his chances of a comeback.""I never thought I would play tennis again to be brutally honest with you. I was having conversations with my camp and my team, and I said 'I don't know how long I can keep doing this for',"" he said.""This (win) puts some petrol in the tank but I need to be realistic and see how my wrist feels tomorrow because it is a grind out here,"" he added.There was a first round win for 38-year-old Frenchman Gael Monfils who became the second oldest man, after Jimmy Connors, to win at the Miami Open.Monfils beat last year's quarter-finalist, Hungary's Fabian Marozsan, 6-3, 3-6, 6-4.In the women's draw, Emma Raducanu claimed her first win, defeating 19-year-old wild card Sayaka Ishii of Japan 6-2, 6-1 in just 65 minutes.The 2021 US Open champion will face eighth-seeded American Emma Navarro in the second round, her first meeting with a top 10 player since losing to Iga Swiatek in the Australian Open third round.""It's going to be an extremely challenging match,"" Raducanu said in her on-court interview. ""She's probably in better form, so I can go out and express myself and try and compete for every point.""American Sofia Kenin won a battle of two former Grand Slam champions when she defeated Czech Petra Kvitova 6-4, 7-5.Kenin will now face compatriot and world number three Coco Gauff in the second round.","Nick Kyrgios wins his first match since 2022 at the Miami Open. Australian fought back from a set down to beat American Mackenzie McDonald. Gael Monfils becomes the second oldest man to win at the tournament. Emma Raducanu claims her first win, defeating wild card Sayaka Ishii of Japan.","https://static.toiimg.com/thumb/msid-119248493,imgsize-127820,width-400,resizemode-4/119248493.jpg"
"Novak Djokovic's PTPA launches legal action against ITF, ATP, WTA, ITIA for anti-competitive practices",https://timesofindia.indiatimes.com/sports/tennis/top-stories/novak-djokovics-ptpa-launches-legal-action-against-itf-atp-wta-itia-for-anti-competitive-practices/articleshow/119187393.cms,"Logo of the Professional Tennis Players Association - a player body created by Novak Djokovic among others.

The Professional Tennis Players' Association ( PTPA ), co-founded by Novak Djokovic , has initiated legal proceedings against major tennis governing bodies .The lawsuit targets the Association of Tennis Professionals ( ATP ), Women's Tennis Association ( WTA ), International Tennis Federation ( ITF ), and International Tennis Integrity Agency (ITIA).The legal actions are being filed across multiple jurisdictions including the United States, United Kingdom, and European Union.The ATP and WTA have stated they will defend against these claims.The PTPA, established in 2020 by Djokovic and Canadian player Vasek Pospisil, has gathered support from approximately 20 players who are participating in at least one of the legal actions.""The lawsuits expose systemic abuse, anti-competitive practices, and a blatant disregard for player welfare that have persisted for decades,"" said the PTPA statement.""The ATP, WTA, ITF, and ITIA operate as a cartel by implementing a number of draconian, interlocking anti-competitive restraints and abusive practices.""""Tennis is broken,"" said Ahmad Nassar, Executive Director of the PTPA.""Behind the glamorous veneer that the defendants promote, players are trapped in an unfair system that exploits their talent, suppresses their earnings, and jeopardises their health and safety.""The PTPA's allegations include collusion among governing bodies, unfair prize money distribution, and demanding schedules.The organisation also points to player welfare concerns, including matches in extreme heat, late-night finishes, and inconsistent tennis ball specifications.Additional complaints address image rights, sponsorship limitations, and ranking point systems.""Players are subjected to invasive searches of personal devices, random middle-of-the-night drug tests, and interrogations without legal representation,"" the statement noted.""While the ATP has remained focused on delivering reforms that benefit players at multiple levels, the PTPA has consistently chosen division and distraction through misinformation over progress,"" the ATP responded.The ATP further defended its position, stating they reject the PTPA's claims and will defend their stance vigorously.The WTA described the PTPA's action as ""both regrettable and misguided"" and promised a strong defence.The ITIA emphasised the importance of maintaining anti-doping and anti-corruption programs in tennis.""The ITIA seeks to uphold the highest standards in our work, following best practice and appropriate rules throughout the management of cases, from intelligence gathering through to investigations and, where applicable, sanctions. For our part, we continue to welcome opportunities to engage with any and all members of the sport, including players, coaches, support staff, officials, and media, to build trust in tennis' anti-doping and anti-corruption programmes.""The PTPA's executive council consists of seven members, including Djokovic, Pospisil, Hubert Hurkacz, Ons Jabeur, Bethanie Mattek-Sands, Taylor Townsend, and Zheng Saisai.Several players have joined the legal actions in different jurisdictions, with Nick Kyrgios, Varvara Gracheva, and Reilly Opelka supporting the US case, while Corentin Moutet and Taro Daniel have joined the UK proceedings.","The Professional Tennis Players' Association (PTPA) has initiated legal proceedings against major tennis governing bodies. The lawsuit targets the Association of Tennis Professionals ( ATP), Women's Tennis Association ( WTA), International Tennis Federation ( ITF ), and International Tennis Integrity Agency (ITIA) The PTPA was established in 2020 by Novak Djokovic and Canadian player Vasek Pospisil.","https://static.toiimg.com/thumb/msid-119187721,imgsize-29442,width-400,resizemode-4/119187721.jpg"
"Jack Draper captures maiden ATP Masters 1000 title at Indian Wells, to make top-10 debut",https://timesofindia.indiatimes.com/sports/tennis/top-stories/jack-draper-captures-maiden-atp-masters-1000-title-at-indian-wells-to-make-top-10-debut/articleshow/119098503.cms,"Jack Draper holds the winner's trophy at the BNP Paribas Open tennis tournament in Indian Wells, California. (AP)

SUBSCRIBE NOW!

Jack Draper from Britain secured his first ATP Masters 1000 title at Indian Wells by defeating Denmark's Holger Rune with a score of 6-2, 6-2 on Sunday.Draper, ranked 14th globally, demonstrated dominance throughout the match, avoiding any break points while defeating the 13th-ranked Rune in 69 minutes. Following this victory, he will enter the top 10 rankings at number seven.Go Beyond The Boundary with our YouTube channel.https://youtube.com/@toisports/""It's incredible. I'm just so grateful and happy to be out here, to be able to play, my body feeling healthy, to feel great in my mind.""""All the work I've done over the last few years, it feels like it's all coming together on the big stage and I can't put that into words,"" shared the 23-year-old, who faced challenges with shoulder and abdominal injuries in 2023 and hip tendinitis before 2025.Despite feeling drained after his victory over Alcaraz, Draper quickly overcame his pre-match nervousness.""When I got out on the court, I felt amazing. I felt like I was in control. I knew what I needed to do. I just went for it and played to win.""In his first Masters 1000 final, Draper established control early, taking a 4-0 lead. He lost only four points on serve in the opening set, while Rune committed 10 of his 19 unforced errors.Rune, who had previously won the Paris Masters in 2022, managed to hold serve twice before losing the first set. The set concluded with Draper's ace, followed by Rune's backhand error.""I think today was very clear that I didn't play well enough. He was serving amazing, for sure. But I think I could have done my part better. Jack was playing extremely well, but the few chances I had to make it difficult for him, I didn't quite take them, because I wasn't really trusting every shot of my game today.""The second set began with Draper breaking Rune's serve. Although Rune had opportunities against Draper's second serve, he couldn't capitalise on them.Draper secured another break for a 5-2 lead. After a forehand error on his first match point, he claimed victory when Rune hit a long backhand.Draper's run to a third career title included victories not only over Alcaraz but also over 2022 Indian Wells winner Taylor Fritz and big-hitting home hope Ben Shelton.""Last year I lost here and I felt so uncomfortable playing here,"" Draper said. ""My serve was really struggling. I didn't feel like I was in control of the ball, and I lost my way mentally last year.""So I knew coming here this year is a challenge, but not only for me but for a lot of the players. I think Taylor and Carlos play in a way where they are very aggressive with their forehand, they serve great.""As the matches went on, I felt more and more confident in these conditions.""Draper, who claimed his two prior ATP titles in 2024, said his biggest title to date was a testament to his perseverance.""I feel like I deserve it, in all honesty,"" he said. ""It's an emotional feeling to know how much you've gone through and put in and to be here now to say that I'm going to be number seven in the world tomorrow, I can't tell you how much that means to me.""","Jack Draper from Britain secured his first ATP Masters 1000 title at Indian Wells by defeating Denmark's Holger Rune. Draper, ranked 14th globally, demonstrated dominance throughout the match, avoiding any break points while defeating Rune in 69 minutes. Following this victory, he will enter the top 10 rankings at number seven.","https://static.toiimg.com/thumb/msid-119098807,imgsize-124280,width-400,resizemode-4/119098807.jpg"
"Mirra Andreeva topples Aryna Sabalenka, becomes youngest Indian Wells champion in 26 years",https://timesofindia.indiatimes.com/sports/tennis/top-stories/mirra-andreeva-topples-aryna-sabalenka-becomes-youngest-indian-wells-champion-in-26-years/articleshow/119097740.cms,"Mirra Andreeva poses with the winner's trophy after winning the Indian Wells tournament, beating Aryna Sabalenka in the final. (AP)

Go Beyond The Boundary with our YouTube channel.

Mirra Andreeva , 17, defeated world number one Aryna Sabalenka with a score of 2-6, 6-4, 6-3 at Indian Wells on Sunday to win her second WTA 1000 title.Andreeva, who became the youngest player to win a 1000-level tournament in Dubai last month, overcame her previous difficulties against the Belarussian. This victory will elevate her to a career-best world ranking of sixth on Monday.After recovering from first set challenges, Andreeva managed to break Sabalenka's serve three times in the final set. She now holds the most wins among women on the WTA tour in 2025 with a 19-3 record.""I would like to thank myself for fighting to the end,"" Andreeva said. ""I was running like a rabbit today because Aryna she was sending bullets and it was really hard to keep up.""The match saw multiple momentum shifts before Andreeva took control in the final moments. She secured a match point on Sabalenka's serve with a defensive lob and won with a forehand winner.""The match point I just really tried to just put the return in, it doesn't matter how,"" she told Tennis Channel. ""Then I just saw the ball and I decided I might just go for it.""This victory marked Andreeva's first hard court win over Sabalenka, who had previously defeated her twice this year in Brisbane and the Australian Open.Sabalenka, who reached the final without losing a set, faced another disappointment following her loss to Madison Keys in the Australian Open final, where she failed to secure her third consecutive title.""Honestly, was me against me,"" she said. ""I made a lot of unforced errors on important points, and I just let her play a little bit better ... I was just too pissed with myself, because I think it shouldn't be the way I finished and I was just pissed with myself.""Andreeva started strong but couldn't convert four break points in the third game. Sabalenka capitalised on this opportunity, breaking Andreeva's serve to take a 3-1 lead.Sabalenka dominated the first set with powerful baseline play and net approaches, breaking Andreeva again to win the set in 37 minutes.""The anger was just boiling inside of me, because I had a lot of opportunities I didn't convert,"" said Andreeva , who missed another three break points at the start of the second set.""I was so desperate to win at least one game on her serve ... every time she served I just tried to win one more game and then one more game,"" Andreeva said. ""Somehow I kind of crawled and came back and we got into the third set like this.""Andreeva finally broke through for a 2-1 lead in the second set, ending a streak of 18 unsuccessful break point chances against Sabalenka this year.She maintained her lead despite facing two break points and increased her winner count as her confidence grew. After missing one set point opportunity on Sabalenka's serve, Andreeva closed the second set with her first love service game.The Russian player continued her momentum by breaking Sabalenka's serve at the start of the third set. Although Sabalenka broke back immediately, Andreeva secured another break for a 2-1 lead.Andreeva maintained her advantage throughout the final set, not facing any more break points en route to victory.","Mirra Andreeva defeated world number one Aryna Sabalenka with a score of 2-6 6-4, 6-3. This victory will elevate her to a career-best world ranking of sixth on Monday. She now holds the most wins among women on the WTA tour with a 19-3 record.","https://static.toiimg.com/thumb/msid-119097835,imgsize-81518,width-400,resizemode-4/119097835.jpg"
"Jack Draper stuns two-time defending champion Carlos Alcaraz to reach Indian Wells final, to meet Holger Rune",https://timesofindia.indiatimes.com/sports/tennis/top-stories/jack-draper-stuns-two-time-defending-champion-carlos-alcaraz-to-reach-indian-wells-final-to-meet-holger-rune/articleshow/119065514.cms,"Jack Draper during the match against Carlos Alcaraz in the Indian Wells semifinals. (AP)

Go Beyond The Boundary with our YouTube channel.

Jack Draper defeated Carlos Alcaraz in the Indian Wells ATP Masters semi-final, securing a spot in the championship match against Holger Rune . The British player, ranked 14th globally, secured a 6-1, 0-6, 6-4 victory over Alcaraz to advance to his first Masters 1000 final .Denmark's Rune, ranked 13th, defeated world number six Daniil Medvedev in straight sets 7-5, 6-4. Medvedev had finished as runner-up to Alcaraz in the previous two years.""This one hurts. I don't want to lose any match, but I think this one was even more special to me. It was difficult today, a lot of nerves in the match.""Draper ended Alcaraz's 16-match winning streak at Indian Wells. He dominated the first set in 23 minutes as Alcaraz struggled against his left-handed serve.The second set saw a complete reversal as Alcaraz improved his game. After saving a break point with a 137 mph ace in the opening game, he broke Draper's serve three times to level the match.""It was a strange match in all honesty. Carlos came out a little flat, I sensed that. I had a chance in the first game of the second, and he came up with an ace... What happened to him happened to me, I got tight, I had low energy. I got lost out there for 25 minutes, but in the third, I was really proud of my competitiveness, my attitude and I somehow managed to get over the line.""In the third set, Draper broke Alcaraz for a 2-1 lead following a lengthy video review. The review confirmed Draper had successfully returned Alcaraz's drop shot before a double bounce.Umpire Mohamed Lahyani initially called for a replay but then awarded the point to Draper, ruling his ""not up"" call hadn't affected Alcaraz's play.""Waiting for the ball reviews, they didn't bother me at all. All I can say is Jack came, he played much better than me. That point didn't affect my play at all.""Draper secured another break for a 5-2 lead after Alcaraz failed to convert four game points. Despite being broken while serving for the match at 5-2, Draper regained composure to win on his second attempt.Rune demonstrated strategic excellence against Medvedev, ending his seven-match losing streak in semifinals.""It was to really play my game, come forward, take the ball on the rise. If you hit hard to him, he likes the pace and he responds well to being in the defence and hitting strong back. So I tried to make it difficult for him. I tried to mix it up, making every shot that he has to play annoying for him. Slices, slow slices, some mixing the tempo, hitting hard on some, looping some.""The first set saw an early exchange of breaks before Rune held serve at 4-4. The game extended to six deuce points and lasted nearly 11 minutes.Rune broke Medvedev's serve to lead 6-5 and won the set with a backhand shot that forced an error from his opponent. He secured an early break in the second set to claim victory.","Jack Draper defeated Carlos Alcaraz in the Indian Wells ATP Masters semi-final. The British player, ranked 14th globally, secured a 6-1, 0-6, 6-4 victory. Denmark's Holger Rune, ranked 13th, defeated world number six Daniil Medvedev. Rune ended his seven-match losing streak in semifinals.","https://static.toiimg.com/thumb/msid-119065596,imgsize-51914,width-400,resizemode-4/119065596.jpg"
Sumit Nagal to return to tournament play,https://timesofindia.indiatimes.com/sports/tennis/top-stories/sumit-nagal-to-return-to-tournament-play/articleshow/119065090.cms,"Sumit Nagal (TOI Photo)

Go Beyond The Boundary with our YouTube channel.

BENGALURU: The first two months of the 2025 tennis season has been all uphill for Sumit Nagal , starting in Melbourne in January and then on clay in Rosario and Buenos Aires, laid low by a flu.The 27-year-old will make a return to tournament play in the ATP Challenger in Murcia next week after staying away from the Tour for about a month.Nagal, whose ranking is down to 132, was thrown a curveball by what he suspects was a bout of Covid-19 in January. The Indian, who chose the rigour of the South American swing over the four-week ATP Challenger series in India in February, was caught unawares in Argentina.“If I knew I was (so) unwell I would never have gone to South America,” Nagal told TOI during a telephone interview. “You’re going so far away, not feeling your best, that makes no sense.”Nagal, who has spent the last few weeks at his training base in Germany, is gradually working his way back.“I never really felt good since Australia, it was maybe Covid-19 over there, I wasn’t sure,” the India No.1 said. “When I was in Argentina I was practicing a bit and then I wasn’t really practicing. It wasn’t a great few weeks for me. I was struggling so much with my health, I was fatigued, I was barely practicing. And when I practiced or played I would feel super tired.”“It has been good in the last two weeks. I have been practicing quite a bit, pushing a bit,” said Nagal, who marked his fitness at eight on a scale of 1 to 10.Nagal, who climbed to a career-high No.68 in the ranking last July, is now chasing a main draw berth at Roland Garros. He’s scheduled to play two ATP Challengers, followed by Monte Carlo Masters 1000, where he went through qualifiers last year to make the round of 32, after which the Indian will look at 250 Series tournaments.While there are nine Indians in the top-150 of the doubles rankings, Nagal is the only Indian in the top-250 of the singles rankings on the men’s and women’s tours.","Sumit Nagal will make a return to tournament play in the ATP Challenger in Murcia next week. The 27-year-old was laid low by a flu. Nagal, whose ranking is down to 132, was thrown a curveball by what he suspects was a bout of Covid-19.","https://static.toiimg.com/thumb/msid-119065111,imgsize-58070,width-400,resizemode-4/119065111.jpg"
"Indian Wells: Mirra Andreeva topples Iga Swiatek, to face Aryna Sabalenka in final",https://timesofindia.indiatimes.com/sports/tennis/top-stories/indian-wells-mirra-andreeva-topples-iga-swiatek-to-face-aryna-sabalenka-in-final/articleshow/119030702.cms,"Mirra Andreeva is into the Indian Wells final after beating Iga Swiatek in the last-four. (Image: X)

Go Beyond The Boundary with our YouTube channel.

Sabalenka trounces Keys in Australian Open re-match

Russian teenager Mirra Andreeva ended the defending champion Iga Swiatek 's quest for a historic third Indian Wells title, defeating the world number two 7-6 (1), 1-6, 6-3 on Friday to advance to the final.At just 17, Andreeva snapped Swiatek's 10-match winning streak at Indian Wells, marking her second victory over the Polish star in three weeks—having previously triumphed in Dubai's quarter-finals en route to becoming the youngest WTA 1000 champion ever.On Sunday, Andreeva will face Aryna Sabalenka , who dominated Australian Open champion Madison Keys . The American veteran Keys had denied Sabalenka a third consecutive title in Melbourne, where she claimed her first major in January.Andreeva is the youngest finalist at Indian Wells since Kim Clijsters, who was 17 in 2001.In the match against Swiatek, Andreeva showcased her skills in the first set tiebreaker and managed to regroup after a challenging second set.Although Swiatek started confidently, dropping only one point in her first three service games, Andreeva seized a 5-4 lead with a crucial break, benefiting from a double fault by Swiatek. The match proceeded to a tiebreaker where Andreeva dominated.""I felt like I'm gonna go and play the tiebreak like it's the last tiebreak of my life,"" she said. ""So I just went for all my shots. My serve was great. I just felt super comfortable and confident,"" she said.""I saw my mom's nervous face in the big screen,"" Andreeva told the crowd. ""I tried not to look there.""Despite Swiatek rebounding in the second set with three breaks, the momentum shifted back to Andreeva in the third. She ultimately secured victory with her third break of the set.""I just decided to kind of still play the same but maybe go for my shots more, trying to play a little bit more aggressive,"" she said.""I feel also that I was dealing with the nerves and the pressure pretty good, so I just feel proud of myself.""World number one Aryna Sabalenka dispatched Madison Keys 6-0, 6-1 to reach the Indian Wells final, avenging her loss to the fifth-ranked American in the Australian Open final.In just 51 minutes, Sabalenka set up a title match against Andreeva.The Belarusian, seeking revenge after her January defeat to Keys, was sharp from the start, completing the first set in just 23 minutes.""I was hungry,"" said Sabalenka, who had made no bones about wanting revenge. ""That Australian Open match was really heartbroken for me, and I really needed some time to recover after that.""And if I would lose today again, it would get in my head and I didn't want that to happen. I was really focused -- I was just really hungry to get this win against Madison.""Keys, who had a 16-match winning streak culminating in her Australian Open victory, struggled to make an impact.""I think tactically I played really great tennis,"" said Sabalenka, adding her strategy was to ""just keep her out of the rhythm"".Despite overcoming the cold, swirling winds on Stadium Court and winning the first 11 games, Sabalenka's dominance was clear. Keys managed to hold serve for the first time at 5-1 in the second set, but Sabalenka quickly closed out the match.This marks Sabalenka's second appearance in the Indian Wells final; she was the runner-up to Elena Rybakina in 2023.","Russian teenager Mirra Andreeva beat defending champion Iga Swiatek 7-6 (1), 1-6, 6-3. At 17, she is the youngest finalist at Indian Wells since Kim Clijsters in 2001. She will face Aryna Sabalenka, who beat Australian Open champion Madison Keys. The Belarusian avenged her loss to Keys in the Australian Open final.","https://static.toiimg.com/thumb/msid-119030940,imgsize-17826,width-400,resizemode-4/119030940.jpg"
